url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl,23,2
/systemsomicslab/MassBank-RDF,17,12
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/schema.svg,12,1
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,10,3
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/sparql_example.txt,6,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/prefix.yaml,3,1
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl/CC_BY_SA,3,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/Draft_RIKEN_IMS.ttl,2,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/ogawa,2,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/CC0/HBM4EU/MSBNK-HBM4EU-HB000101.ttl,2,1
