url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF,17,9
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/oka,10,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,5,3
/systemsomicslab/MassBank-RDF/tree/main/script,5,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/MSBNK-CASMI_2016-SM828451.ttl,5,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_EX.ttl,4,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/sparql_test0827.txt,4,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_PK.ttl,3,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_SP.ttl,3,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/test0827.ttl,2,1
