url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF,19,8
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/MSBNK-CASMI_2016-SM828451.ttl,16,8
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,16,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/nishida,9,2
/systemsomicslab/MassBank-RDF/tree/main,6,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/kawashima,6,2
/systemsomicslab/MassBank-RDF/blob/main/rdf-config/schema.svg,5,4
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/oka,4,3
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/kawashima/MSBNK-AAFC-AC000001.ttl,4,2
/systemsomicslab/MassBank-RDF/tree/main/rdf-config,4,2
