url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl,14,2
/systemsomicslab/MassBank-RDF,9,7
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/schema.svg,8,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,7,3
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/ogawa,3,3
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/sparql_example.txt,3,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/Draft_RIKEN_IMS.ttl,2,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/prefix.yaml,2,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/CC0/HBM4EU/MSBNK-HBM4EU-HB000101.ttl,2,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/model.yaml,2,1
